CustomerID,Age,Annual Income (k$),Spending Score (1-100),Gender,Annual_Spend,Visit_Frequency
65139,30,65,89,Male,47810,13
65140,48,38,22,Female,31031,16
65141,24,97,10,Female,48799,13
65142,27,26,42,Male,48785,4
65143,18,15,50,Male,59192,13
65144,18,24,32,Female,40857,9
65145,35,31,57,Male,51685,14
65146,22,54,42,Female,9939,15
65147,35,60,67,Male,41338,9
65148,19,37,76,Female,63700,16
65149,18,43,65,Female,95693,15
65150,62,61,13,Female,87491,11
65151,42,55,54,Male,48357,9
65152,31,40,91,Male,52043,17
65153,47,45,46,Female,57626,10
65154,36,82,28,Female,28211,9
65155,20,48,36,Male,51131,7
65156,32,67,100,Female,56449,8
65157,33,78,30,Male,47658,20
65158,24,43,69,Male,23359,16
65159,46,52,67,Male,50722,3
65160,24,16,38,Female,71355,19
65161,30,53,70,Female,22791,4
65162,33,32,29,Male,50555,13
65163,34,51,98,Male,44762,24
65164,37,44,47,Female,39411,15
65165,30,79,66,Male,22023,13
65166,46,40,21,Female,32139,9
65167,46,56,44,Female,37037,7
65168,25,27,48,Male,65135,12
65169,44,21,50,Female,38838,10
65170,30,48,35,Female,54163,17
65171,42,55,50,Female,66221,18
65172,23,79,56,Male,75864,16
65173,38,25,90,Male,78276,14
65174,38,71,13,Female,57480,4
65175,49,67,20,Female,46557,5
65176,51,65,33,Male,48544,9
65177,27,48,74,Male,28038,11
65178,27,19,99,Female,75233,11
65179,45,28,34,Female,56248,5
65180,30,65,74,Male,55692,1
65181,42,51,44,Female,60297,14
65182,18,29,62,Female,26603,20
65183,27,73,52,Female,35905,11
65184,18,76,76,Male,24314,13
65185,18,71,49,Female,50305,2
65186,40,59,25,Female,65384,17
65187,45,61,28,Male,28170,7
65188,37,45,9,Male,40926,11
65189,40,63,65,Female,27579,18
65190,29,93,66,Male,75070,17
65191,35,20,56,Female,47888,21
65192,27,33,79,Female,43203,15
65193,24,54,5,Female,60457,13
65194,45,46,100,Male,73287,20
65195,37,29,43,Male,35765,7
65196,54,48,8,Female,60812,8
65197,35,30,90,Female,42890,11
65198,30,29,2,Male,66460,17
65199,73,46,37,Female,42062,20
65200,42,47,3,Male,35431,13
65201,44,48,32,Female,38184,20
65202,38,23,16,Female,71545,8
65203,37,49,27,Male,42307,16
65204,23,54,82,Female,48969,7
65205,32,27,72,Female,42440,3
65206,30,88,73,Female,53330,13
65207,30,60,2,Male,36737,12
65208,49,28,10,Female,41499,12
65209,33,61,70,Male,63140,11
65210,27,53,18,Female,70771,14
65211,28,25,61,Female,49387,17
65212,36,62,26,Male,30452,26
65213,39,62,4,Male,64891,6
65214,62,61,39,Male,65811,14
65215,18,24,37,Female,29478,21
65216,61,52,50,Female,52165,10
65217,44,90,48,Male,34418,17
65218,35,40,52,Female,45958,14
65219,24,81,72,Female,58808,1
65220,35,64,47,Female,41132,5
65221,23,42,69,Male,54232,12
65222,30,62,68,Female,51962,14
65223,27,26,100,Female,39640,2
65224,51,49,47,Male,54492,12
65225,44,15,49,Female,54117,5
65226,30,19,82,Male,48441,8
65227,28,56,62,Female,50813,13
65228,27,64,7,Male,66354,11
65229,40,40,54,Female,59381,8
65230,41,40,65,Male,54817,15
65231,30,49,44,Female,37116,13
65232,59,58,57,Male,82680,15
65233,37,84,12,Male,45493,11
65234,53,30,71,Male,69354,9
65235,24,28,31,Male,62547,9
65236,42,15,91,Female,41565,4
65237,32,43,53,Male,55490,14
65238,41,56,32,Female,50166,14
65239,33,38,45,Female,44750,7
65240,21,18,54,Female,70230,4
65241,35,44,56,Female,55929,12
65242,66,102,1,Male,48710,25
65243,31,36,77,Male,73460,10
65244,27,36,68,Male,42528,2
65245,26,59,62,Female,32979,7
65246,31,46,43,Female,49043,2
65247,31,60,88,Male,46887,8
65248,25,59,98,Male,55517,14
65249,31,80,60,Female,28269,7
65250,29,32,76,Female,49263,12
65251,18,51,51,Female,41320,9
65252,41,49,7,Male,51407,6
65253,46,23,82,Male,83048,7
65254,23,36,17,Female,46879,8
65255,33,29,68,Male,75267,13
65256,23,15,63,Female,54940,7
65257,33,43,41,Male,67113,15
65258,38,16,56,Female,67724,11
65259,35,71,61,Female,33532,4
65260,36,19,39,Male,37589,13
65261,54,33,28,Female,34265,17
65262,18,49,93,Female,33667,22
65263,39,70,24,Female,72220,8
65264,32,60,35,Female,71692,19
65265,38,42,43,Male,61403,14
65266,18,66,26,Female,21016,16
65267,37,36,72,Male,79589,12
65268,37,63,54,Male,37546,12
65269,31,30,48,Female,47073,14
65270,63,38,63,Female,56680,11
65271,52,35,53,Male,46395,10
65272,46,32,30,Male,72196,8
65273,32,91,73,Male,58099,13
65274,35,62,20,Male,42561,14
65275,39,44,38,Female,64947,11
65276,36,74,1,Male,63942,12
65277,48,49,50,Female,56629,1
65278,36,71,22,Male,52369,17
65279,35,55,51,Female,34766,18
65280,22,52,6,Female,31959,6
65281,56,64,32,Female,29734,13
65282,47,45,73,Female,77088,1
65283,34,91,41,Female,42183,18
65284,54,49,45,Female,11146,21
65285,51,37,32,Male,55646,11
65286,31,68,60,Male,39350,4
65287,47,24,39,Female,54141,16
65288,18,43,30,Male,61294,8
65289,41,50,66,Male,53500,18
65290,40,38,90,Male,108867,20
65291,29,52,61,Male,77601,9
65292,24,47,87,Male,47081,10
65293,35,56,2,Female,37927,22
65294,34,47,13,Female,34395,15
65295,27,101,100,Male,50550,7
65296,36,39,40,Female,74711,11
65297,41,31,51,Female,57302,11
65298,45,51,100,Male,33125,12
65299,30,46,12,Female,56048,23
65300,36,15,44,Male,27277,22
65301,25,70,93,Male,32576,6
65302,22,15,84,Male,49612,14
65303,18,60,26,Male,25804,16
65304,44,50,48,Male,45653,13
65305,39,74,51,Male,30535,19
65306,25,38,55,Male,30850,9
65307,36,27,30,Male,44674,18
65308,50,25,34,Male,67268,12
65309,49,15,55,Female,32975,8
65310,32,35,35,Female,68845,2
65311,22,15,22,Female,52403,7
65312,42,46,61,Female,59618,5
65313,49,42,50,Male,42818,20
65314,23,94,100,Female,45389,11
65315,49,61,87,Male,38798,18
65316,45,49,75,Female,43837,4
65317,33,56,28,Male,49907,10
65318,18,43,20,Male,57257,21
65319,62,57,56,Male,46602,10
65320,31,25,38,Male,28048,14
65321,32,15,30,Male,58077,18
65322,37,32,3,Female,55733,8
65323,36,48,90,Female,40949,12
65324,34,65,68,Female,32959,18
65325,30,43,40,Male,24522,6
65326,49,37,53,Male,44294,12
65327,33,44,25,Male,41950,11
65328,28,40,62,Female,43953,11
65329,38,38,54,Male,61411,16
65330,38,50,49,Female,71298,13
65331,54,16,63,Male,29509,13
65332,34,30,43,Female,34953,10
65333,26,40,51,Female,23163,13
65334,22,33,67,Female,46270,14
65335,18,47,30,Male,55257,11
65336,37,41,64,Female,52632,1
65337,19,60,31,Male,38146,13
65338,43,42,24,Female,36098,14
65339,18,57,58,Female,52762,18
65340,43,22,61,Female,43762,13
65341,33,68,35,Male,38702,15
65342,32,31,48,Female,54167,14
65343,56,52,20,Male,69801,7
65344,30,67,64,Female,32887,9
65345,18,42,66,Female,52662,6
65346,30,98,37,Female,38185,10
65347,18,41,71,Female,61889,7
65348,18,89,85,Male,62166,17
65349,37,65,54,Male,24075,16
65350,30,45,26,Male,38821,11
65351,54,68,46,Male,66575,14
65352,35,51,71,Female,70099,8
65353,25,44,40,Male,50839,19
65354,46,71,82,Male,58970,13
65355,18,63,37,Male,57462,9
65356,34,31,20,Female,23369,10
65357,24,76,12,Male,63751,16
65358,45,61,70,Female,54484,4
65359,21,50,3,Female,62245,9
65360,31,27,33,Female,58729,12
65361,47,20,41,Male,46073,8
65362,40,24,72,Female,63741,9
65363,46,38,45,Female,71831,13
65364,37,48,45,Female,64023,14
65365,45,53,64,Female,69228,13
65366,29,53,67,Male,51197,11
65367,18,52,31,Female,54676,11
65368,26,66,83,Male,30570,14
65369,37,39,26,Female,55488,20
65370,32,46,59,Male,34540,15
65371,43,66,27,Male,54860,12
65372,43,32,98,Male,46005,18
65373,39,56,47,Female,33772,13
65374,18,37,34,Female,49398,8
65375,38,78,52,Female,55136,11
65376,32,48,27,Male,44516,12
65377,33,64,28,Female,43847,11
65378,29,45,59,Male,54162,6
65379,38,30,85,Female,34342,18
65380,35,74,58,Female,37463,18
65381,42,15,33,Male,39127,20
65382,26,86,45,Female,52773,5
65383,57,50,64,Male,23023,19
65384,47,42,65,Male,43397,12
65385,37,47,55,Male,65563,17
65386,34,27,82,Female,60326,16
65387,37,50,45,Male,22641,9
65388,18,60,36,Male,42977,14
65389,37,63,100,Female,60679,22
65390,41,49,60,Male,62683,17
65391,53,48,26,Female,47304,14
65392,57,15,53,Male,48762,17
65393,48,37,77,Male,29952,4
65394,20,41,50,Female,80976,22
65395,41,40,41,Male,65345,11
65396,32,55,55,Female,51063,13
65397,36,40,49,Male,28715,10
65398,29,87,44,Female,44011,11
65399,48,61,56,Female,44309,8
65400,36,59,64,Male,49799,12
65401,28,24,46,Male,53493,14
65402,32,25,82,Male,56926,8
65403,34,63,49,Male,53971,6
65404,44,31,43,Female,58686,16
65405,18,44,40,Female,50287,23
65406,33,32,85,Female,80657,11
65407,53,33,49,Male,47741,14
65408,23,87,74,Male,66809,17
65409,30,28,37,Male,49626,9
65410,40,20,11,Female,49598,12
65411,38,58,98,Female,48155,16
65412,46,62,42,Male,55081,10
65413,35,15,38,Male,45694,11
65414,43,75,41,Female,75734,9
65415,54,57,11,Male,60880,17
65416,37,33,16,Male,38148,18
65417,42,74,60,Male,63717,11
65418,51,81,57,Male,27421,10
65419,39,50,70,Female,57249,6
65420,23,66,26,Female,60917,6
65421,18,64,38,Female,40860,19
65422,23,43,34,Male,43579,15
65423,27,24,29,Male,28355,7
65424,22,71,75,Female,53077,6
65425,21,47,49,Female,34346,13
65426,35,67,45,Male,52721,25
65427,29,49,88,Male,50172,14
65428,31,41,63,Female,65426,15
65429,47,36,57,Female,62267,15
65430,34,57,74,Male,47415,9
65431,32,58,35,Female,31650,16
65432,25,52,64,Female,60942,4
65433,18,33,57,Female,40490,18
65434,19,68,78,Female,69168,10
65435,18,32,7,Female,35997,7
65436,50,44,43,Male,37898,12
65437,22,52,40,Female,44040,5
65438,48,90,19,Male,45152,12
65439,48,64,54,Male,54531,13
65440,29,32,70,Female,48723,15
65441,24,33,39,Female,49093,11
65442,37,35,52,Female,18416,5
65443,36,74,40,Female,30302,8
65444,32,38,41,Male,59598,16
65445,27,48,13,Female,55216,10
65446,40,112,88,Female,63446,1
65447,31,84,38,Male,37575,20
65448,27,27,35,Female,37240,13
65449,31,54,48,Male,63624,21
65450,18,72,21,Female,17850,13
65451,39,50,76,Female,50950,14
65452,46,66,44,Female,75357,8
65453,37,19,64,Male,71728,9
65454,27,60,64,Female,32516,7
65455,41,62,51,Male,51986,14
65456,20,58,73,Female,59610,9
65457,54,33,40,Female,46982,20
65458,24,59,64,Female,61513,9
65459,28,27,62,Male,35636,12
65460,29,91,35,Female,74168,5
65461,18,65,12,Male,52890,9
65462,18,69,7,Female,50620,3
65463,27,33,59,Female,44790,16
65464,36,64,80,Male,55796,12
65465,30,44,27,Female,49721,1
65466,29,47,36,Female,41017,14
65467,52,39,22,Male,54665,16
65468,18,40,91,Male,62298,5
65469,48,24,62,Male,66082,10
65470,55,58,34,Female,50971,17
65471,35,57,72,Male,43999,10
65472,34,41,42,Female,51850,10
65473,29,33,85,Male,43712,8
65474,40,55,67,Male,80629,13
65475,31,71,44,Male,41428,4
65476,30,35,34,Female,52503,5
65477,32,27,49,Male,49757,5
65478,32,27,42,Female,67758,12
65479,31,74,55,Male,43568,12
65480,39,35,59,Male,59107,10
65481,41,64,49,Female,62721,19
65482,18,55,47,Male,33170,12
65483,30,55,52,Female,62280,3
65484,51,16,62,Female,58565,13
65485,40,41,71,Male,44220,11
65486,43,70,38,Female,54374,14
65487,44,34,42,Male,43478,17
65488,34,69,79,Male,53214,15
65489,35,23,7,Male,67643,15
65490,29,45,28,Female,25746,12
65491,37,20,13,Male,23393,12
65492,38,86,25,Female,39884,12
65493,35,70,44,Female,68714,17
65494,51,32,1,Male,61264,5
65495,37,45,39,Male,62270,11
65496,36,42,55,Female,71071,16
65497,39,64,25,Female,34342,11
65498,32,27,67,Male,57785,14
65499,31,36,55,Female,54025,3
65500,18,42,36,Female,44624,10
65501,33,28,31,Female,40938,19
65502,21,32,44,Male,33807,10
65503,40,88,47,Male,71441,12
65504,18,45,89,Male,62598,13
65505,26,15,40,Male,38962,10
65506,29,62,39,Male,41114,8
65507,38,33,50,Male,8389,16
65508,18,47,45,Male,30471,17
65509,27,40,47,Female,55346,10
65510,30,69,67,Male,39551,10
65511,32,29,21,Male,62214,21
65512,20,47,88,Female,19073,14
65513,37,68,18,Male,46099,15
65514,35,54,66,Female,51247,6
65515,25,48,86,Male,50761,16
65516,26,63,47,Female,37834,18
65517,55,19,58,Male,41137,3
65518,30,46,19,Male,42688,2
65519,36,44,74,Male,25550,13
65520,58,24,28,Female,29046,12
65521,55,29,31,Female,25290,21
65522,46,15,34,Female,52274,8
65523,51,58,17,Male,70968,11
65524,42,18,43,Female,54707,1
65525,45,52,48,Male,68301,12
65526,25,60,51,Male,39075,11
65527,33,43,40,Female,54047,16
65528,31,15,28,Male,22170,6
65529,31,67,41,Female,68624,12
65530,32,45,69,Female,73843,11
65531,18,27,56,Female,56199,11
65532,35,23,41,Male,51819,13
65533,36,36,37,Female,64450,11
65534,27,51,39,Male,31957,10
65535,21,39,48,Male,73029,16
65536,27,88,86,Female,64785,8
65537,28,60,34,Female,24953,7
65538,38,64,39,Male,26849,4
65539,46,44,79,Female,77560,7
65540,43,59,25,Male,71855,17
65541,52,69,29,Female,49763,14
65542,41,59,49,Male,58213,13
65543,35,48,18,Male,29686,9
65544,26,73,24,Female,47795,19
65545,30,48,35,Female,49241,1
65546,43,69,65,Male,91423,19
65547,42,67,64,Male,42337,8
65548,25,48,49,Female,53925,16
65549,26,59,100,Female,53379,8
65550,39,66,90,Male,24767,12
65551,40,52,11,Female,39647,13
65552,37,48,63,Male,44263,8
65553,34,86,75,Male,37868,10
65554,43,17,17,Female,52534,19
65555,40,68,23,Male,12839,6
65556,41,32,47,Female,46842,1
65557,50,75,64,Male,36180,8
65558,46,47,64,Male,84493,3
65559,46,74,62,Female,49149,20
65560,51,16,67,Female,37381,9
65561,41,64,41,Female,62515,9
65562,30,45,28,Male,68266,15
65563,22,42,51,Female,35800,7
65564,41,15,72,Female,61609,20
65565,23,61,70,Female,61085,9
65566,31,58,49,Female,47732,16
65567,23,72,89,Male,41234,13
65568,47,76,23,Female,36043,14
65569,35,71,43,Female,50301,9
65570,42,52,57,Female,53501,14
65571,40,48,37,Female,33742,10
65572,18,46,24,Male,48097,5
65573,41,43,40,Male,58598,17
65574,37,16,64,Female,58379,11
65575,30,67,2,Female,64869,5
65576,30,63,5,Female,75779,13
65577,30,47,1,Female,50930,12
65578,41,52,40,Male,74440,23
65579,49,43,17,Male,36387,11
65580,62,74,67,Female,48045,15
65581,42,67,14,Male,30656,17
65582,22,61,58,Male,60255,13
65583,40,40,37,Female,73291,9
65584,34,71,51,Male,51526,8
65585,48,33,18,Female,13725,6
65586,43,63,43,Female,63876,14
65587,29,56,46,Male,63902,13
65588,38,57,69,Female,36970,5
65589,30,49,65,Female,53000,8
65590,36,41,62,Female,34850,14
65591,37,51,42,Male,55445,18
65592,18,33,68,Male,64185,16
65593,25,68,39,Female,36972,17
65594,41,22,90,Male,19310,19
65595,18,76,75,Male,84577,18
65596,27,55,37,Male,40653,15
65597,22,79,100,Male,45396,11
65598,31,34,55,Male,36669,8
65599,21,35,78,Female,79763,14
65600,40,47,51,Female,50036,16
65601,39,83,78,Female,55214,21
65602,34,15,27,Female,38506,17
65603,32,54,66,Female,43391,12
65604,22,70,60,Female,82503,7
65605,49,105,38,Female,46723,13
65606,60,39,29,Male,37241,9
65607,38,28,55,Male,64651,6
65608,24,24,55,Female,64534,11
65609,38,30,73,Male,40287,21
65610,56,40,64,Female,49036,4
65611,44,97,66,Male,50061,19
65612,34,53,32,Male,64769,8
65613,39,46,55,Female,37432,11
65614,37,69,28,Female,35314,6
65615,45,29,57,Male,57199,13
65616,55,20,43,Male,63966,18
65617,43,63,18,Female,68773,11
65618,27,78,62,Male,61076,13
65619,28,61,52,Female,44989,5
65620,18,62,70,Male,43029,9
65621,43,76,26,Male,46263,18
65622,50,76,100,Male,70200,1
65623,33,15,75,Female,52544,7
65624,18,40,69,Female,53564,15
65625,37,43,67,Female,61659,20
65626,49,15,64,Male,46973,10
65627,29,29,50,Male,54451,7
65628,18,38,2,Male,56180,6
65629,32,35,47,Female,66581,16
65630,20,68,72,Female,58218,9
65631,18,56,41,Male,42200,9
65632,27,81,83,Female,12192,17
65633,25,50,41,Female,40060,12
65634,28,63,28,Male,55528,9
65635,36,51,87,Female,42396,9
65636,45,36,37,Female,72938,9
65637,24,48,46,Male,43638,23
65638,47,53,33,Male,41297,3
65639,18,32,29,Female,35953,17
65640,63,34,90,Female,56507,5
65641,38,65,40,Male,18062,14
65642,20,53,56,Female,62642,14
65643,22,49,31,Female,43296,7
65644,29,61,31,Female,58504,19
65645,48,58,11,Female,20491,17
65646,44,75,50,Male,50562,10
65647,42,64,39,Male,61329,7
65648,57,27,56,Male,46037,17
65649,45,53,74,Female,71592,19
65650,26,38,33,Male,66548,13
65651,49,41,34,Female,54347,14
65652,22,84,20,Male,59180,20
65653,18,86,92,Male,47107,22
65654,39,51,76,Male,64058,2
65655,43,51,47,Female,42371,15
65656,43,56,71,Male,45790,13
65657,18,71,65,Male,54761,8
65658,35,42,58,Male,63196,10
65659,42,63,67,Female,76693,12
65660,46,45,18,Male,67107,12
65661,21,30,19,Male,51445,16
65662,39,75,52,Female,77956,15
65663,55,72,55,Female,42868,12
65664,26,56,94,Male,18004,10
65665,52,42,21,Male,41956,12
65666,40,96,55,Female,65069,2
65667,36,45,75,Female,48372,3
65668,18,15,13,Female,36652,11
65669,25,44,91,Female,76921,21
65670,27,66,40,Female,47874,6
65671,20,27,33,Female,63053,7
65672,33,47,7,Female,31069,15
65673,47,18,36,Female,55642,14
65674,52,32,47,Male,50978,16
65675,28,46,45,Male,41343,11
65676,25,52,7,Female,30425,17
65677,28,65,65,Male,48029,20
65678,32,22,41,Female,75156,13
65679,38,34,35,Male,34692,18
65680,44,59,49,Female,61538,12
65681,38,16,54,Male,67121,18
65682,32,33,66,Male,38937,10
65683,23,41,29,Female,19897,25
65684,19,44,49,Male,45634,9
65685,35,37,47,Female,70169,8
65686,25,71,33,Female,61063,11
65687,49,64,67,Female,53840,14
65688,45,56,44,Male,39873,11
65689,28,50,46,Female,35197,17
65690,28,75,73,Female,37002,1
65691,35,53,58,Female,80133,6
65692,36,15,28,Male,47240,14
65693,44,52,46,Male,56582,3
65694,37,48,66,Female,39231,8
65695,42,25,58,Male,44890,13
65696,34,54,100,Male,58623,15
65697,39,33,94,Male,61373,9
65698,18,64,21,Female,28266,20
65699,26,26,3,Female,66173,12
65700,37,37,42,Female,44479,6
65701,21,80,55,Female,26883,4
65702,45,59,26,Male,68304,19
65703,54,53,57,Female,43047,16
65704,35,52,85,Female,29338,9
65705,33,43,53,Male,51165,11
65706,34,35,83,Male,24871,9
65707,19,80,16,Male,29878,7
65708,45,24,7,Female,35060,31
65709,35,28,86,Male,75140,18
65710,34,76,67,Male,61971,6
65711,20,44,3,Male,41535,14
65712,23,42,50,Male,66929,11
65713,30,51,53,Male,40371,13
65714,37,77,53,Female,21998,15
65715,41,44,57,Male,61241,11
65716,26,52,45,Male,40575,16
65717,38,66,34,Male,57595,15
65718,30,15,63,Male,17369,8
65719,38,57,53,Female,36830,14
65720,38,58,19,Female,48292,19
65721,25,53,45,Male,45984,1
65722,32,60,86,Male,38384,20
65723,51,72,74,Male,24675,15
65724,47,15,49,Female,3263,8
65725,35,19,52,Male,33681,11
65726,18,52,75,Male,52733,18
65727,46,58,55,Male,60253,15
65728,36,53,81,Female,40173,14
65729,26,15,89,Female,50470,7
65730,41,66,45,Male,55974,13
65731,23,46,77,Male,36887,5
65732,31,30,23,Female,81245,15
65733,37,45,7,Female,26625,19
65734,33,56,61,Male,40949,13
65735,35,41,60,Female,59108,15
65736,43,82,22,Male,35423,6
65737,40,82,48,Male,57569,16
65738,30,46,36,Male,23769,6
65739,30,46,22,Male,61043,4
65740,37,65,31,Female,70460,14
65741,28,64,62,Female,49792,8
65742,34,22,38,Male,29335,16
65743,21,32,78,Male,48785,3
65744,48,31,65,Female,48489,9
65745,41,31,21,Female,58540,13
65746,26,38,48,Female,59269,6
65747,43,44,53,Female,39414,15
65748,33,37,55,Female,32963,18
65749,39,25,93,Female,47739,16
65750,23,60,41,Male,34942,13
65751,50,58,1,Female,45024,9
65752,53,81,52,Female,41288,14
65753,49,75,63,Male,57162,3
65754,32,90,5,Male,45304,19
65755,62,23,76,Male,51631,13
65756,36,30,49,Male,70936,8
65757,54,23,8,Female,46647,15
65758,50,57,1,Female,51032,15
65759,39,15,37,Male,64023,18
65760,18,62,37,Male,31598,14
65761,29,34,61,Female,39291,15
65762,36,66,5,Male,59548,11
65763,27,17,29,Male,44872,2
65764,24,31,47,Male,65044,10
65765,38,17,14,Female,42911,6
65766,33,84,47,Female,48318,8
65767,47,38,77,Female,42275,8
65768,36,50,61,Male,49690,13
65769,44,64,5,Female,64520,12
65770,40,82,72,Male,10569,19
65771,18,51,44,Male,49368,15
65772,57,78,52,Male,26972,4
65773,22,61,70,Female,68234,7
65774,21,19,100,Male,63241,8
65775,46,54,73,Female,43203,15
65776,43,72,91,Male,77181,15
65777,32,54,52,Male,76912,13
65778,34,54,60,Male,59037,19
65779,36,82,95,Female,42365,16
65780,45,37,83,Female,72986,16
65781,18,56,53,Male,56890,17
65782,33,52,13,Female,51456,7
65783,59,70,30,Male,51564,10
65784,26,26,23,Male,1983,11
65785,27,97,38,Female,17013,8
65786,32,47,65,Female,65527,20
65787,47,55,62,Female,57296,14
65788,25,48,72,Female,56981,19
65789,22,51,28,Female,79825,13
65790,63,15,79,Female,29798,15
65791,28,42,60,Female,33598,14
65792,44,58,18,Male,62484,11
65793,20,71,21,Male,67514,13
65794,21,73,42,Female,33532,13
65795,49,79,36,Male,23122,10
65796,26,46,27,Male,63396,9
65797,23,50,42,Male,59367,9
65798,36,68,48,Male,54359,13
65799,36,40,49,Male,61284,19
65800,32,28,16,Female,44698,14
65801,38,51,18,Male,90133,1
65802,42,82,40,Male,80516,21
65803,35,58,10,Female,37485,16
65804,42,46,55,Female,61407,4
65805,40,58,34,Male,53952,3
65806,22,90,38,Female,48245,14
65807,33,36,60,Male,39915,22
65808,37,41,57,Male,28695,4
65809,18,51,75,Male,26223,18
65810,45,60,70,Female,42386,10
65811,46,30,66,Male,65124,18
65812,35,32,48,Male,47266,11
65813,30,37,51,Female,46650,5
65814,44,46,27,Female,56038,4
65815,46,40,13,Female,56704,8
65816,36,105,100,Female,63417,5
65817,21,56,50,Female,65613,12
65818,35,31,100,Male,69588,18
65819,29,48,43,Female,43643,20
65820,47,73,27,Male,62668,5
65821,42,49,78,Male,23927,15
65822,31,49,49,Female,75653,14
65823,47,64,22,Female,53796,15
65824,48,50,44,Male,41964,5
65825,22,83,31,Male,53403,14
65826,41,44,24,Male,55073,21
65827,28,21,61,Male,31863,9
65828,33,74,68,Male,28726,17
65829,40,39,29,Female,44440,8
65830,33,33,35,Male,24003,6
65831,41,25,76,Male,64697,7
65832,35,15,44,Male,45910,14
65833,52,39,94,Male,65143,12
65834,18,50,33,Male,72854,12
65835,18,34,86,Female,18793,10
65836,27,72,20,Female,48550,12
65837,40,70,40,Female,32593,14
65838,46,74,82,Female,56966,14
65839,18,43,30,Male,71157,7
65840,18,45,41,Male,60657,7
65841,52,19,62,Female,53113,6
65842,29,15,43,Female,37442,12
65843,46,43,54,Female,33973,11
65844,51,15,35,Male,63681,15
65845,57,38,73,Male,42660,20
65846,27,43,43,Female,46053,6
65847,23,29,60,Female,44065,13
65848,23,37,37,Male,39040,15
65849,34,35,89,Female,30461,12
65850,40,42,49,Male,52264,17
65851,39,47,68,Female,77253,17
65852,22,45,56,Female,30997,17
65853,27,53,19,Female,59470,13
65854,39,74,3,Male,52468,11
65855,24,63,25,Male,27761,4
65856,18,28,74,Male,54351,5
65857,56,74,5,Male,38569,10
65858,53,45,9,Female,37271,4
65859,44,42,11,Male,48169,14
65860,55,31,64,Male,28690,10
65861,23,62,62,Male,78829,13
65862,34,72,97,Female,59517,8
65863,28,28,47,Female,50961,15
65864,40,42,13,Female,63820,10
65865,23,68,46,Female,53230,8
65866,41,84,83,Male,76294,26
65867,47,61,32,Male,23270,14
65868,22,19,27,Male,20973,11
65869,45,66,6,Male,45527,14
65870,59,49,45,Female,52757,11
65871,32,27,24,Female,55177,17
65872,42,25,42,Male,33109,15
65873,26,75,55,Female,51563,7
65874,55,31,90,Female,37414,12
65875,27,58,78,Male,39172,9
65876,18,78,36,Female,62043,18
65877,37,33,50,Male,58175,14
65878,40,80,37,Female,56048,4
65879,18,63,38,Female,41844,18
65880,26,40,43,Male,44314,2
65881,18,72,23,Female,71558,15
65882,49,44,39,Male,29049,10
65883,55,59,46,Male,40975,9
65884,24,71,48,Male,70586,9
65885,28,35,58,Female,45068,10
65886,19,65,29,Female,38923,9
65887,33,31,12,Female,59458,6
65888,26,46,81,Female,35298,3
65889,53,15,47,Female,35457,6
65890,42,39,42,Female,52743,13
65891,41,49,66,Male,42606,7
65892,42,42,38,Female,30565,12
65893,44,15,90,Male,40410,10
65894,30,17,61,Male,54482,9
65895,18,30,16,Female,43183,5
65896,31,87,100,Female,49990,11
65897,55,37,57,Female,56865,14
65898,23,66,98,Female,43727,12
65899,34,79,29,Female,57999,11
65900,18,76,57,Female,25312,5
65901,43,49,49,Male,62035,16
65902,25,69,36,Female,58463,7
65903,31,36,55,Male,44062,16
65904,28,46,55,Male,59571,14
65905,38,45,64,Female,38386,11
65906,51,27,65,Female,63437,9
65907,18,56,83,Male,23123,8
65908,60,93,54,Male,45212,17
65909,27,32,58,Male,42618,6
65910,40,28,56,Male,76855,8
65911,18,57,39,Male,41357,9
65912,46,35,66,Female,48320,13
65913,39,69,42,Male,40682,14
65914,22,41,5,Female,37717,4
65915,40,45,41,Female,53860,14
65916,32,51,30,Female,49176,12
65917,29,45,2,Male,50417,8
65918,49,51,2,Male,51468,16
65919,29,42,50,Female,30821,1
65920,46,56,72,Female,27502,14
65921,44,39,20,Male,67603,11
65922,53,57,67,Male,51093,9
65923,46,41,67,Female,43487,23
65924,39,34,29,Female,52468,14
65925,27,99,71,Male,35767,14
65926,18,81,82,Female,39945,7
65927,20,58,48,Male,59449,12
65928,26,100,59,Male,32050,4
65929,36,33,87,Male,63698,11
65930,44,43,57,Female,52165,16
65931,27,39,49,Male,39134,9
65932,39,48,34,Female,41305,14
65933,38,39,78,Female,40559,15
65934,30,43,70,Male,69687,13
65935,33,64,69,Female,36362,3
65936,21,35,44,Female,50885,6
65937,40,29,66,Male,51505,13
65938,29,41,38,Female,39621,10
65939,54,79,57,Male,44536,8
65940,37,27,23,Female,37979,9
65941,65,61,5,Male,37419,11
65942,23,53,27,Male,46098,21
65943,18,91,71,Male,64946,8
65944,37,26,65,Male,47606,10
65945,27,50,16,Male,52034,6
65946,30,48,33,Male,13849,9
65947,34,22,56,Male,50162,12
65948,31,76,77,Female,45161,17
65949,23,65,22,Male,27194,6
65950,33,79,51,Female,63409,21
65951,41,64,76,Male,59619,12
65952,35,70,48,Male,61578,6
65953,36,47,43,Female,50995,10
65954,25,45,70,Male,59351,9
65955,22,33,61,Female,66642,7
65956,20,41,53,Female,65726,15
65957,37,79,46,Male,70025,7
65958,28,52,34,Male,52965,13
